site	patient	visit	lambda
rectum	EP003595	10	0.0
vagina	EP003595	1	0.4284554791606772
buccal mucosa	EP003595	9	0.0
rectum	EP003595	9	0.13864254994942818
buccal mucosa	EP004835	1	0.0
rectum	EP004835	1	0.14924508956072982
vagina	EP004835	1	0.27459448893558297
buccal mucosa	EP004835	2	0.0
rectum	EP004835	2	0.27426162667458803
vagina	EP004835	2	0.3442423683645256
buccal mucosa	EP004835	3	0.3930011839870827
rectum	EP004835	3	0.22908548730877837
vagina	EP004835	3	0.23301376632866555
buccal mucosa	EP004835	4	0.26570476562799533
rectum	EP004835	4	0.2033133164627626
vagina	EP004835	4	0.3156546595054871
buccal mucosa	EP004835	5	0.14683963716571008
rectum	EP004835	5	0.2508941137727911
vagina	EP004835	5	0.27071251310832756
buccal mucosa	EP004835	6	0.0
buccal mucosa	EP004835	7	0.0
buccal mucosa	EP004835	8	0.4210191175683887
rectum	EP004835	8	0.29139472185716403
buccal mucosa	EP005972	1	0.0
buccal mucosa	EP005972	2	0.6291943867524599
vagina	EP005972	2	0.27274991576083485
vagina	EP005972	3	0.230205516919919
feces	EP005972	4	0.21948780011743005
buccal mucosa	EP005972	5	0.0
buccal mucosa	EP007214	10	0.0
rectum	EP007214	10	0.4052558923555047
buccal mucosa	EP007214	1	0.3123970568357363
rectum	EP007214	1	0.08321962796592391
vagina	EP007214	1	0.2384706359462722
buccal mucosa	EP007214	11	0.022432142876211317
buccal mucosa	EP007214	2	0.1506381965273521
rectum	EP007214	2	0.4338111587080537
vagina	EP007214	2	0.3737619326933018
buccal mucosa	EP007214	3	0.305041167826695
rectum	EP007214	3	0.15006534135098962
vagina	EP007214	3	0.3697652706895945
buccal mucosa	EP007214	4	0.16394654310972445
vagina	EP007214	4	0.31398035132337726
buccal mucosa	EP007214	5	0.3035152631865637
rectum	EP007214	5	0.2339448966756622
vagina	EP007214	5	0.1401896093621749
buccal mucosa	EP007214	6	0.33846282500195507
rectum	EP007214	6	0.21526744406913637
vagina	EP007214	6	0.142476325114609
feces	EP007214	7	0.0
buccal mucosa	EP007214	8	0.19957185174405176
rectum	EP007214	8	1.0
buccal mucosa	EP010982	10	0.0
rectum	EP010982	10	0.22037328949608445
buccal mucosa	EP010982	1	0.4247440676255722
rectum	EP010982	1	0.0
vagina	EP010982	1	0.30832499685820336
buccal mucosa	EP010982	2	0.044393358325624195
rectum	EP010982	2	0.13601043420433515
vagina	EP010982	2	0.18950530359865506
buccal mucosa	EP010982	3	0.0
rectum	EP010982	3	0.0
vagina	EP010982	3	0.3547115208121992
buccal mucosa	EP010982	4	0.145206619939558
rectum	EP010982	4	0.34297974368616413
vagina	EP010982	4	0.23265819490349193
buccal mucosa	EP010982	5	0.19738872813443137
rectum	EP010982	5	0.31937089786229256
vagina	EP010982	5	0.5409652480578622
buccal mucosa	EP010982	7	0.0
rectum	EP010982	7	0.2551550472879372
feces	EP010982	8	0.6887137049401741
buccal mucosa	EP010982	9	0.0
feces	EP013002	10	0.26172449323035324
buccal mucosa	EP013002	1	1.0
cervix of uterus	EP013002	1	0.34658304137035206
rectum	EP013002	1	0.6169913924141631
vagina	EP013002	1	0.15242267748588545
buccal mucosa	EP013002	11	0.10976860876477511
rectum	EP013002	11	0.2802996979373713
vagina	EP013002	11	0.25827552725678826
buccal mucosa	EP013002	2	0.21303826802441575
rectum	EP013002	2	0.24439636862620126
vagina	EP013002	2	0.4464709219242616
buccal mucosa	EP013002	3	0.0
rectum	EP013002	3	0.11877640279952607
vagina	EP013002	3	0.18006363157419747
buccal mucosa	EP013002	4	0.5589900929432234
rectum	EP013002	4	0.19894285088870578
vagina	EP013002	4	0.08752402805787503
buccal mucosa	EP013002	5	0.32849780451843286
rectum	EP013002	5	0.0
vagina	EP013002	5	0.2524882552288461
buccal mucosa	EP013002	6	0.0
rectum	EP013002	6	0.33599771304209963
buccal mucosa	EP013002	7	0.05325344723551526
rectum	EP013002	7	0.2514684478372622
unknown	EP013002	8	0.031637572729453445
buccal mucosa	EP013002	8	0.4561722454671926
feces	EP013002	9	0.1006010768962959
buccal mucosa	EP013417	1	0.0
rectum	EP013417	1	0.2615206816685733
vagina	EP013417	1	0.20415182309837407
buccal mucosa	EP013417	2	0.4568996885755267
rectum	EP013417	2	0.39301472945548166
unknown	EP013417	3	0.8188435353198376
buccal mucosa	EP013417	3	0.0
buccal mucosa	EP013417	4	0.1658158393178895
rectum	EP013417	4	0.05430605910228047
vagina	EP013417	4	0.0
buccal mucosa	EP013417	5	0.42700799982444837
vagina	EP013417	5	0.1911718301926729
buccal mucosa	EP013894	10	0.0
rectum	EP013894	10	0.16366253834691044
buccal mucosa	EP013894	1	0.17884383190503372
rectum	EP013894	1	0.18245642560642333
vagina	EP013894	1	0.15810464919322895
feces	EP013894	11	0.3965451527127077
buccal mucosa	EP013894	12	0.27315035515992686
rectum	EP013894	12	0.21795279154673855
buccal mucosa	EP013894	13	0.0
feces	EP013894	14	0.23828192203887688
buccal mucosa	EP013894	2	0.31003304346691113
rectum	EP013894	2	0.25294872829658915
vagina	EP013894	2	0.33435639604685174
buccal mucosa	EP013894	3	0.0
rectum	EP013894	3	0.12732194336958236
vagina	EP013894	3	0.25553504978653735
buccal mucosa	EP013894	4	0.11002825962531938
rectum	EP013894	4	0.0
vagina	EP013894	4	0.2635602136496159
buccal mucosa	EP013894	5	0.16829800992309324
rectum	EP013894	5	0.0
vagina	EP013894	5	0.4011784830339215
buccal mucosa	EP013894	6	0.2521953786735081
rectum	EP013894	6	0.0
vagina	EP013894	6	0.07803256241242244
buccal mucosa	EP013894	8	0.0
rectum	EP013894	8	0.0
vagina	EP013894	8	0.11021262355163318
feces	EP016061	10	0.06772482618740573
rectum	EP016061	1	0.0
buccal mucosa	EP016061	2	0.3961914096747055
rectum	EP016061	2	0.14884660652060722
vagina	EP016061	2	0.0
buccal mucosa	EP016061	3	0.0
rectum	EP016061	3	0.1944143460303438
vagina	EP016061	3	0.31266296753735795
buccal mucosa	EP016061	4	0.0
vagina	EP016061	4	0.5001065724561587
feces	EP016061	5	0.2965598776699583
buccal mucosa	EP016061	6	0.516951295245605
rectum	EP016061	6	0.19869196035867207
buccal mucosa	EP016061	8	0.16155181636291008
buccal mucosa	EP016061	9	0.33158036660163576
rectum	EP016061	9	0.12180691005373716
buccal mucosa	EP016916	10	0.0
buccal mucosa	EP016916	1	0.18009859234858783
rectum	EP016916	1	0.44172542713052426
vagina	EP016916	1	0.0
buccal mucosa	EP016916	11	0.5493357283173367
rectum	EP016916	11	0.25729782292607123
buccal mucosa	EP016916	2	0.176206937557446
rectum	EP016916	2	0.17939018004912258
vagina	EP016916	2	0.2733901777667269
buccal mucosa	EP016916	3	0.0
rectum	EP016916	3	0.5414514835476941
vagina	EP016916	3	0.2100003578205631
buccal mucosa	EP016916	4	0.0
rectum	EP016916	4	0.22103004464285658
vagina	EP016916	4	0.18540822416854186
buccal mucosa	EP016916	5	0.034721497452103504
rectum	EP016916	5	0.12474475217487546
vagina	EP016916	5	0.5090580667253072
buccal mucosa	EP016916	6	1.0
rectum	EP016916	6	0.1949903828580578
feces	EP016916	8	0.912774648481303
feces	EP016916	9	0.2419004689618551
buccal mucosa	EP018067	1	0.0
rectum	EP018067	1	0.06227571452491926
vagina	EP018067	1	0.2663394930597733
feces	EP018067	2	0.25604154526527984
buccal mucosa	EP018067	3	0.10864853502818894
rectum	EP018067	3	0.6130630700719975
buccal mucosa	EP018067	4	0.09232875961174461
rectum	EP018067	4	0.2936475436519264
unknown	EP018067	5	0.21754556190478658
buccal mucosa	EP018067	5	0.2431808096142647
feces	EP018067	6	0.15772655297859636
buccal mucosa	EP021899	10	0.33483200871753993
rectum	EP021899	10	0.10449832797405452
buccal mucosa	EP021899	1	0.0
rectum	EP021899	1	0.2461350278250389
vagina	EP021899	1	0.20128642174741226
buccal mucosa	EP021899	12	0.3366324603540851
buccal mucosa	EP021899	13	0.0
rectum	EP021899	13	0.1354350339706338
feces	EP021899	14	0.09172217423630658
buccal mucosa	EP021899	2	0.2402526408247778
rectum	EP021899	2	0.07333540955143213
vagina	EP021899	2	0.3876453927824617
buccal mucosa	EP021899	4	0.0
rectum	EP021899	4	0.077272295972851
vagina	EP021899	4	0.4306929963363584
buccal mucosa	EP021899	8	0.09659155401978695
vagina	EP021899	8	0.8698185755369743
buccal mucosa	EP023111	1	0.0
vagina	EP023111	1	0.0
buccal mucosa	EP023111	2	0.0
vagina	EP023111	2	0.3683366288346122
buccal mucosa	EP023111	3	0.0
vagina	EP023111	3	0.39724111049838107
buccal mucosa	EP023111	4	0.0
vagina	EP023111	4	0.28638954901298186
buccal mucosa	EP023111	5	0.18796502430260917
buccal mucosa	EP028055	10	0.0
buccal mucosa	EP028055	1	0.0
rectum	EP028055	1	0.0
vagina	EP028055	1	0.21475101556272225
buccal mucosa	EP028055	11	0.34898559723726796
rectum	EP028055	11	0.28700925118871934
buccal mucosa	EP028055	2	0.2804431782587882
rectum	EP028055	2	0.18142679321200905
buccal mucosa	EP028055	3	0.0
rectum	EP028055	3	0.09551064935054839
vagina	EP028055	3	0.28589958741151017
buccal mucosa	EP028055	4	0.0
rectum	EP028055	4	0.226053900006119
vagina	EP028055	4	0.29900168560398177
buccal mucosa	EP028055	6	0.0
rectum	EP028055	6	0.3626594720531046
vagina	EP028055	6	0.21862295191192016
rectum	EP028055	7	0.22185784035426495
feces	EP028055	9	1.0
buccal mucosa	EP031863	1	0.313553616969863
cervix of uterus	EP031863	1	0.32524830089087575
rectum	EP031863	1	0.3280214812923449
vagina	EP031863	1	0.1218435061016752
buccal mucosa	EP031863	2	0.19662880319661954
rectum	EP031863	2	0.13891684059883205
feces	EP031863	3	0.14824243422797387
feces	EP031863	4	0.0
unknown	EP031863	5	0.3958131348553773
buccal mucosa	EP031863	5	0.20693309640310534
buccal mucosa	EP031863	6	0.0
rectum	EP031863	6	0.5486658725949127
rectum	EP031863	7	0.10561184099942997
vagina	EP031863	7	0.19739974774750715
buccal mucosa	EP034068	10	0.0
rectum	EP034068	10	0.24940214743374048
buccal mucosa	EP034068	1	0.21859266297633637
rectum	EP034068	1	0.12835908343896407
vagina	EP034068	1	0.41874065360864726
buccal mucosa	EP034068	2	0.0
rectum	EP034068	2	0.22047520453188846
vagina	EP034068	2	0.16213618416169684
buccal mucosa	EP034068	3	0.17890077704727012
rectum	EP034068	3	0.3101505441409203
vagina	EP034068	3	0.26449565107975836
buccal mucosa	EP034068	4	0.29538781575072826
rectum	EP034068	4	0.13171000231565913
vagina	EP034068	4	0.24527032220914577
buccal mucosa	EP034068	5	0.42194578741082456
rectum	EP034068	5	0.07438753958656326
vagina	EP034068	5	0.3598063401735356
feces	EP034068	6	0.43887400900065254
feces	EP034068	7	0.3033547346064826
buccal mucosa	EP034068	8	0.29586952440791003
rectum	EP034068	8	0.20847389202679822
unknown	EP034068	9	0.3674173553771164
buccal mucosa	EP034068	9	0.0
vagina	EP035045	1	0.35011045812481045
buccal mucosa	EP035045	2	0.7033958731452364
vagina	EP035045	2	0.5287688538823062
buccal mucosa	EP035045	3	0.35898231913103895
vagina	EP035045	3	0.2707186190825789
vagina	EP035045	4	0.0
buccal mucosa	EP035045	5	0.4799471429010652
feces	EP035045	5	1.0
buccal mucosa	EP035045	6	0.21710418022933947
feces	EP036702	10	0.2897852998132249
buccal mucosa	EP036702	1	0.0
cervix of uterus	EP036702	1	0.0
rectum	EP036702	1	0.26415208756343295
vagina	EP036702	1	0.0
buccal mucosa	EP036702	2	0.2642676417411581
rectum	EP036702	2	0.1438612571736838
vagina	EP036702	2	0.0
buccal mucosa	EP036702	3	0.16659033258650058
rectum	EP036702	3	0.12020890677158978
vagina	EP036702	3	0.0
rectum	EP036702	4	0.0
vagina	EP036702	4	0.3583971656926611
buccal mucosa	EP036702	6	0.39470831206461393
rectum	EP036702	6	0.6654880006333543
feces	EP036702	7	0.0
buccal mucosa	EP036702	8	0.2679556722060215
rectum	EP036702	8	0.08276490365918178
unknown	EP036702	9	0.2987545104519744
buccal mucosa	EP038468	10	0.36119717722222333
buccal mucosa	EP038468	1	0.2848917257595606
rectum	EP038468	1	0.12677502893715617
vagina	EP038468	1	0.5009479433511738
buccal mucosa	EP038468	11	0.10010370228366362
rectum	EP038468	11	0.39759876364379526
buccal mucosa	EP038468	2	0.0
rectum	EP038468	2	0.1770841356633943
vagina	EP038468	2	0.0
buccal mucosa	EP038468	3	0.0
rectum	EP038468	3	0.30619874872184666
vagina	EP038468	3	0.3073764866755155
buccal mucosa	EP038468	4	0.24259600311710103
rectum	EP038468	4	0.0
vagina	EP038468	4	0.44688489083977767
buccal mucosa	EP038468	5	0.07413690693678308
rectum	EP038468	5	0.07176691156640504
vagina	EP038468	5	0.14437049518457307
feces	EP038468	6	0.18554658665096058
feces	EP038468	7	0.24216439028835338
buccal mucosa	EP038468	9	0.3204588134935239
feces	EP044068	10	0.5237227326241282
buccal mucosa	EP044068	1	0.0
rectum	EP044068	1	0.0940631492064778
vagina	EP044068	1	0.40537394866993726
buccal mucosa	EP044068	11	0.3636616624057708
buccal mucosa	EP044068	12	0.17527935206670026
buccal mucosa	EP044068	2	0.7301594048484007
rectum	EP044068	2	0.47347027619117993
buccal mucosa	EP044068	3	0.2870912490277734
rectum	EP044068	3	0.0
vagina	EP044068	3	0.42525593849147836
buccal mucosa	EP044068	4	0.377451826338877
rectum	EP044068	4	0.32960735371003713
vagina	EP044068	4	0.2211147795197801
buccal mucosa	EP044068	5	0.26650855433166865
rectum	EP044068	5	0.24343172269427787
vagina	EP044068	5	0.0
feces	EP044068	7	0.10790750530791483
buccal mucosa	EP044068	8	0.18912215193014417
rectum	EP044068	8	0.24741477303645684
buccal mucosa	EP044415	1	0.0995010738277582
rectum	EP044415	1	0.0
vagina	EP044415	1	0.3150717087231257
buccal mucosa	EP044415	2	0.10446657637186264
rectum	EP044415	2	0.19608301249602592
vagina	EP044415	2	0.3750105203041441
feces	EP044415	3	0.7208464171340905
buccal mucosa	EP044415	4	0.0
rectum	EP044415	4	0.24048996699066452
unknown	EP044415	5	0.16235920385856667
buccal mucosa	EP044415	5	0.0
buccal mucosa	EP044415	6	0.0
rectum	EP044415	6	0.0
vagina	EP044415	6	0.17232226545729815
buccal mucosa	EP045004	1	0.5433911986644459
rectum	EP045004	1	0.16789682674296547
vagina	EP045004	1	0.23252320239791371
buccal mucosa	EP045004	11	0.09461250103217238
rectum	EP045004	11	0.22240339261931363
buccal mucosa	EP045004	12	0.20134731743181206
buccal mucosa	EP045004	13	0.42194452411876726
rectum	EP045004	13	0.06174494109966856
feces	EP045004	14	0.23403808059342676
buccal mucosa	EP045004	2	0.0
rectum	EP045004	2	0.13823563449514165
vagina	EP045004	2	0.23870326831425437
rectum	EP045004	3	0.08279218853763408
vagina	EP045004	3	0.3852488714875537
buccal mucosa	EP045004	5	0.15223766096868632
rectum	EP045004	5	0.5516689853817581
vagina	EP045004	5	0.29450100959232217
buccal mucosa	EP045004	7	0.1392742619089397
rectum	EP045004	7	0.3819837618328875
vagina	EP045004	7	0.25720903849360865
feces	EP045004	9	0.42894763804834146
buccal mucosa	EP049012	10	0.25602217480952105
rectum	EP049012	10	0.1022497154583031
buccal mucosa	EP049012	1	0.0
rectum	EP049012	1	0.0
vagina	EP049012	1	0.14520976733179586
buccal mucosa	EP049012	11	0.0
buccal mucosa	EP049012	2	0.0
rectum	EP049012	2	0.05759221677385648
vagina	EP049012	2	0.0
buccal mucosa	EP049012	3	0.0
rectum	EP049012	3	0.0
buccal mucosa	EP049012	4	0.0
rectum	EP049012	4	0.0
vagina	EP049012	4	0.30419736501722877
buccal mucosa	EP049012	5	0.0
rectum	EP049012	5	0.0
vagina	EP049012	5	0.23580792143029103
feces	EP049012	6	0.2917285622247692
buccal mucosa	EP049012	7	0.10160689401437055
rectum	EP049012	7	0.7087800277698729
feces	EP049012	8	0.1656772878076997
buccal mucosa	EP052210	10	0.2314098783829337
rectum	EP052210	10	0.0
buccal mucosa	EP052210	1	0.2609331632568231
vagina	EP052210	1	0.16154659398613225
buccal mucosa	EP052210	2	0.13244779436586296
vagina	EP052210	2	0.0
vagina	EP052210	3	0.6112392870744298
buccal mucosa	EP052210	4	0.19946023753299302
vagina	EP052210	4	0.0
feces	EP052210	5	0.12927018973079685
buccal mucosa	EP052210	6	0.6105849136632786
rectum	EP052210	6	0.37419412058631557
feces	EP052210	8	0.17485410276121519
buccal mucosa	EP052210	9	0.25857505679639115
buccal mucosa	EP056457	1	0.0
vagina	EP056457	1	0.34701782322927677
buccal mucosa	EP056457	2	0.0
vagina	EP056457	2	1.0
buccal mucosa	EP056457	3	0.26746130634520215
feces	EP056457	4	0.24654066633959787
buccal mucosa	EP059416	1	0.0
rectum	EP059416	1	0.28284962014153814
vagina	EP059416	1	0.5419769062218134
buccal mucosa	EP059416	2	0.0
rectum	EP059416	2	0.12530035204527434
vagina	EP059416	2	0.28145608708191455
buccal mucosa	EP059416	3	0.21210703078743726
rectum	EP059416	3	0.0496951220182467
vagina	EP059416	3	0.36343661285198475
buccal mucosa	EP059416	4	0.0
rectum	EP059416	4	0.3872212185632244
vagina	EP059416	4	0.2986132587141527
feces	EP059416	5	0.0
buccal mucosa	EP059416	6	0.1406972570440249
rectum	EP059416	6	0.0297001013365946
buccal mucosa	EP059416	7	0.0
rectum	EP059416	7	0.2809384953615263
unknown	EP059416	8	0.7866705869866547
buccal mucosa	EP059416	9	0.1905491651435882
rectum	EP059416	9	0.4046287605524269
vagina	EP059416	9	0.2061267293459449
buccal mucosa	EP062329	1	0.0
rectum	EP062329	1	0.08625971930877373
vagina	EP062329	1	0.17168236485879654
buccal mucosa	EP062329	2	0.0
rectum	EP062329	2	0.2772109804629934
vagina	EP062329	2	0.2084209828616985
buccal mucosa	EP062329	3	0.0
rectum	EP062329	3	0.18388430822610638
vagina	EP062329	3	0.16650021763715733
buccal mucosa	EP062329	4	0.0
rectum	EP062329	4	0.034223933548774274
vagina	EP062329	4	0.30299622736645226
buccal mucosa	EP062329	5	0.0
rectum	EP062329	5	0.07261504408792517
vagina	EP062329	5	0.48504019633191786
buccal mucosa	EP062329	6	0.3273165749027514
rectum	EP062329	6	0.34024155881199003
feces	EP062329	7	0.34441252996315175
buccal mucosa	EP062329	8	0.1724181470182516
rectum	EP062329	8	0.5799456717604509
unknown	EP062329	9	1.0
buccal mucosa	EP062329	9	0.0
feces	EP063938	10	0.6772420789316302
buccal mucosa	EP063938	1	0.16007542495789429
rectum	EP063938	1	0.31568771381854144
vagina	EP063938	1	0.12632096749688262
buccal mucosa	EP063938	2	0.0
buccal mucosa	EP063938	3	0.8586299435686706
rectum	EP063938	3	0.13721805122196853
vagina	EP063938	3	0.439706115189853
buccal mucosa	EP063938	4	0.2886775053007543
vagina	EP063938	4	0.16234336732887605
buccal mucosa	EP063938	7	0.7692541833962062
rectum	EP063938	7	0.23460706314948387
buccal mucosa	EP063938	8	0.0
buccal mucosa	EP063938	9	0.0
rectum	EP063938	9	0.8358105062456478
buccal mucosa	EP065458	10	0.0
rectum	EP065458	10	0.16480399237399684
buccal mucosa	EP065458	1	0.0
rectum	EP065458	1	0.09892965979605951
vagina	EP065458	1	0.1628292706815123
buccal mucosa	EP065458	2	0.0
rectum	EP065458	2	0.155665039967812
vagina	EP065458	2	0.3980686345100668
buccal mucosa	EP065458	3	0.08379523356707495
buccal mucosa	EP065458	4	0.0
rectum	EP065458	4	0.5538893580478498
vagina	EP065458	4	0.3178033421336125
feces	EP065458	5	0.3319793486465959
feces	EP065458	7	0.19468247154124937
buccal mucosa	EP065458	8	0.44980806213283736
rectum	EP065458	8	0.17479234807846736
buccal mucosa	EP065458	9	0.0
buccal mucosa	EP066677	4	0.8742564621521057
rectum	EP066677	4	0.0
buccal mucosa	EP066677	5	0.0
rectum	EP066677	5	0.24984218935713257
feces	EP067259	10	0.0
buccal mucosa	EP067259	1	0.3453583513806882
rectum	EP067259	1	0.48166188790076386
vagina	EP067259	1	0.37905905847732313
buccal mucosa	EP067259	2	0.506886809973268
rectum	EP067259	2	0.48500767313274756
vagina	EP067259	2	0.182762016742951
buccal mucosa	EP067259	3	0.0
vagina	EP067259	3	0.16481943268666033
buccal mucosa	EP067259	4	0.0
rectum	EP067259	4	0.16518095037020786
vagina	EP067259	4	0.267895716409165
buccal mucosa	EP067259	6	0.0
rectum	EP067259	6	0.28860746338001286
buccal mucosa	EP067259	8	0.0
buccal mucosa	EP067259	9	0.0
rectum	EP067259	9	0.1563297892137185
feces	EP070043	10	0.0
buccal mucosa	EP070043	1	0.0
cervix of uterus	EP070043	1	0.0
rectum	EP070043	1	0.06174885647137347
vagina	EP070043	1	0.38233174802326225
buccal mucosa	EP070043	2	0.0
rectum	EP070043	2	0.0
vagina	EP070043	2	0.33487410314067634
buccal mucosa	EP070043	3	0.0
rectum	EP070043	3	0.0
vagina	EP070043	3	0.3958974266747968
buccal mucosa	EP070043	4	0.14531028585964226
rectum	EP070043	4	0.0
vagina	EP070043	4	0.0
buccal mucosa	EP070043	6	0.24601196946417878
rectum	EP070043	6	0.0
buccal mucosa	EP070043	7	0.0
rectum	EP070043	7	1.0
feces	EP070043	8	0.375227917408285
buccal mucosa	EP070043	9	0.32311300185328723
rectum	EP072314	10	0.0
buccal mucosa	EP072314	1	0.0
rectum	EP072314	1	0.31454456497753197
vagina	EP072314	1	0.2670843235902625
buccal mucosa	EP072314	11	0.3643028387356566
buccal mucosa	EP072314	3	0.0
rectum	EP072314	3	0.29464137473075974
vagina	EP072314	3	0.26382103436500143
buccal mucosa	EP072314	5	0.0
rectum	EP072314	5	0.1495868578582675
vagina	EP072314	5	0.21434922349089042
feces	EP072314	6	0.4001593709582086
buccal mucosa	EP072314	7	0.45340401977107436
rectum	EP072314	7	0.10000647905897525
feces	EP072314	9	0.41717893901991926
buccal mucosa	EP072463	1	0.21292585724642965
vagina	EP072463	1	0.3440305273834783
rectum	EP072463	11	0.33199347997652745
rectum	EP072463	2	0.0
vagina	EP072463	2	0.0
vagina	EP072463	3	0.06701354985814803
vagina	EP072463	4	0.24497188768299447
buccal mucosa	EP072463	8	0.10876628390559977
rectum	EP072463	8	0.10279248200402158
buccal mucosa	EP074002	1	0.1827069234873375
rectum	EP074002	1	0.33326147421256436
vagina	EP074002	1	0.28911327974539375
rectum	EP074002	2	0.30362426850165025
vagina	EP074002	2	0.24831185296614838
buccal mucosa	EP074002	3	0.39801911716355776
rectum	EP074002	3	0.0
feces	EP074002	5	0.29614135824884824
buccal mucosa	EP074002	6	0.1680880785254165
rectum	EP074002	6	0.0
buccal mucosa	EP074002	7	0.3010714555627269
feces	EP074002	8	0.22703861188776453
buccal mucosa	EP075340	1	0.18907856136495815
rectum	EP075340	1	0.3044430249143227
vagina	EP075340	1	0.25109802106647716
buccal mucosa	EP075340	4	0.22481365517450758
rectum	EP075340	4	0.0
vagina	EP075340	4	0.091353328863149
buccal mucosa	EP075340	7	0.0
rectum	EP075340	7	0.0
vagina	EP075340	7	0.0
buccal mucosa	EP075428	1	0.0
cervix of uterus	EP075428	1	0.42786515673971376
vagina	EP075428	1	0.4458205070907323
buccal mucosa	EP075428	2	0.46829332244034283
rectum	EP075428	2	0.3863276054384558
feces	EP075428	3	0.5065351956659219
feces	EP075428	4	0.17419790611301672
buccal mucosa	EP075428	5	0.0
rectum	EP075428	5	0.21099303038460623
unknown	EP075428	6	1.0
buccal mucosa	EP075428	6	0.16028049731515762
buccal mucosa	EP075428	7	0.0
rectum	EP075428	7	0.19341869739455553
vagina	EP075428	7	0.15919674300289693
buccal mucosa	EP077464	1	0.0
rectum	EP077464	1	0.047647422797103545
vagina	EP077464	1	0.0709329274512016
buccal mucosa	EP077500	1	0.08984646499810814
cervix of uterus	EP077500	1	0.2993477828424825
rectum	EP077500	1	0.2965524805304081
vagina	EP077500	1	0.2408512861625242
buccal mucosa	EP077500	2	0.08529783584518295
rectum	EP077500	2	0.2439668877697803
unknown	EP077500	3	0.08623044324598825
buccal mucosa	EP077500	3	0.6900204628252299
feces	EP077500	4	0.0
buccal mucosa	EP077500	5	0.0
rectum	EP077500	5	0.0
buccal mucosa	EP077500	6	0.3958578036328564
vagina	EP077500	6	0.20021765896381225
rectum	EP077500	7	0.0744715637748583
vagina	EP077500	7	0.11628324887405478
buccal mucosa	EP080581	1	0.0
rectum	EP080581	1	0.0
vagina	EP080581	1	0.0
buccal mucosa	EP080581	2	0.0
rectum	EP080581	2	0.6545352637063889
feces	EP080581	3	0.39052316339464427
feces	EP080581	4	0.2779343511230276
unknown	EP080581	5	0.0
buccal mucosa	EP080581	5	0.49308047879944245
buccal mucosa	EP080581	6	0.0
rectum	EP080581	6	0.13037025498852453
buccal mucosa	EP080581	7	0.0
vagina	EP080581	7	0.0
vagina	EP081373	10	0.23612947020205985
buccal mucosa	EP081373	1	0.0
cervix of uterus	EP081373	1	0.3464963738767417
rectum	EP081373	1	0.26832279277518994
vagina	EP081373	1	0.12342660482233922
buccal mucosa	EP081373	2	0.0
rectum	EP081373	2	0.33956399118589264
vagina	EP081373	2	0.10056109816421573
buccal mucosa	EP081373	3	0.07291716371061226
rectum	EP081373	3	0.2815230752919858
vagina	EP081373	3	0.27215802296746117
buccal mucosa	EP081373	4	0.0
rectum	EP081373	4	0.0791679278302914
vagina	EP081373	4	0.11660884133873292
buccal mucosa	EP081373	5	0.0
rectum	EP081373	5	0.14168483463049514
vagina	EP081373	5	0.292337170076261
buccal mucosa	EP081373	6	0.20935883931948324
rectum	EP081373	6	0.22532050705721526
feces	EP081373	7	0.43050485764359087
unknown	EP081373	8	0.7566605044682374
buccal mucosa	EP081373	8	0.19475040023373083
buccal mucosa	EP081373	9	0.07345930789555058
rectum	EP081373	9	0.35707289047839674
buccal mucosa	EP081859	1	0.0
cervix of uterus	EP081859	1	0.24585360880829568
rectum	EP081859	1	0.241053833317124
vagina	EP081859	1	0.2301088798868613
feces	EP082756	10	0.18891185155344664
buccal mucosa	EP082756	1	0.38968444485935877
rectum	EP082756	1	0.0
vagina	EP082756	1	0.2835071781425722
buccal mucosa	EP082756	11	0.0703262171880096
rectum	EP082756	11	0.09737636710049964
buccal mucosa	EP082756	12	0.17244077266137908
buccal mucosa	EP082756	2	0.0
rectum	EP082756	2	0.30749609816313694
vagina	EP082756	2	0.39725904001198264
buccal mucosa	EP082756	3	0.0
rectum	EP082756	3	0.10301168052810805
vagina	EP082756	3	0.40038879827080515
buccal mucosa	EP082756	4	0.0
rectum	EP082756	4	0.22718298956451158
vagina	EP082756	4	0.11822855211789877
buccal mucosa	EP082756	5	0.22997862679510578
rectum	EP082756	5	0.16145685227965392
vagina	EP082756	5	0.2506493888640065
buccal mucosa	EP082756	6	0.0
rectum	EP082756	6	0.09697585699518174
vagina	EP082756	6	0.286479731324942
feces	EP082756	7	0.0
buccal mucosa	EP082756	9	0.050342079962080614
rectum	EP082756	9	0.19651831473073075
buccal mucosa	EP085140	1	0.0
rectum	EP085140	1	0.0
vagina	EP085140	1	0.0
buccal mucosa	EP085140	2	0.0
vagina	EP085140	2	0.2517155364134887
cervix of uterus	EP086024	1	0.3276926342951365
rectum	EP086024	1	0.022836228707225754
vagina	EP086024	1	0.1535963224852884
buccal mucosa	EP086560	1	0.0
cervix of uterus	EP086560	1	0.19374950776342392
rectum	EP086560	1	0.14785033920231372
vagina	EP086560	1	0.12950250998928067
buccal mucosa	EP087695	1	0.0
rectum	EP087695	1	0.0
vagina	EP087695	1	0.20699309877026262
buccal mucosa	EP087695	2	0.08846204867889983
rectum	EP087695	2	0.0
vagina	EP087695	2	0.31589146643093297
buccal mucosa	EP087695	3	0.0
rectum	EP087695	3	0.0
vagina	EP087695	3	0.09328105920961377
buccal mucosa	EP087695	4	0.0
